 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
| 19.0/(FRExt)| 04/17 | 10:43 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1467   |            714   |
| 19.0/(FRExt)| 04/17 | 10:47 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1414   |            664   |
| 19.0/(FRExt)| 04/17 | 10:51 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1355   |            633   |
| 19.0/(FRExt)| 04/17 | 11:16 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          81807   |          55756   |
| 19.0/(FRExt)| 04/17 | 11:20 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          74646   |          50708   |
| 19.0/(FRExt)| 04/17 | 11:25 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          76334   |          51969   |
| 19.0/(FRExt)| 04/17 | 11:31 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          73116   |          49647   |
| 19.0/(FRExt)| 04/17 | 11:34 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          76815   |          52294   |
| 19.0/(FRExt)| 04/17 | 11:35 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1449   |            669   |
| 19.0/(FRExt)| 04/17 | 11:37 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1489   |            700   |
| 19.0/(FRExt)| 04/17 | 11:38 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1430   |            668   |
| 19.0/(FRExt)| 04/17 | 11:40 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          73400   |          49815   |
| 19.0/(FRExt)| 04/17 | 11:46 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          76773   |          52261   |
| 19.0/(FRExt)| 04/17 | 14:06 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          65442   |          44200   |
| 19.0/(FRExt)| 04/17 | 14:12 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          69274   |          46993   |
| 19.0/(FRExt)| 04/17 | 16:51 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1402   |            649   |
| 19.0/(FRExt)| 04/18 | 08:25 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1297   |            583   |
| 19.0/(FRExt)| 04/18 | 09:42 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          74935   |          50972   |
| 19.0/(FRExt)| 04/18 | 11:18 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          72976   |          49742   |
| 19.0/(FRExt)| 04/18 | 11:41 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          71263   |          48315   |
| 19.0/(FRExt)| 04/18 | 11:55 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          79567   |          54277   |
| 19.0/(FRExt)| 04/18 | 11:57 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1390   |            660   |
| 19.0/(FRExt)| 04/18 | 11:59 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1362   |            632   |
| 19.0/(FRExt)| 04/18 | 12:00 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1410   |            658   |
| 19.0/(FRExt)| 04/18 | 12:01 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1420   |            672   |
| 19.0/(FRExt)| 04/18 | 12:02 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1356   |            643   |
| 19.0/(FRExt)| 04/18 | 12:03 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1430   |            667   |
| 19.0/(FRExt)| 04/18 | 12:03 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1349   |            646   |
| 19.0/(FRExt)| 04/18 | 12:04 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1398   |            662   |
| 19.0/(FRExt)| 04/18 | 12:05 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1352   |            646   |
| 19.0/(FRExt)| 04/18 | 12:06 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1477   |            702   |
| 19.0/(FRExt)| 04/18 | 12:12 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.638| 41.571| 43.231| 37.171| 41.323| 42.980| 213920|  89280|  25600|   332000|           1373   |            652   |
| 19.0/(FRExt)| 04/18 | 12:16 |                                 263.yuv|  263 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.030| 38.061| 39.133| 33.428| 37.837| 39.652|   5960| 117749| 311818|   435564|         237184   |         166440   |
| 19.0/(FRExt)| 04/18 | 13:01 |                                 263.yuv|  263 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.030| 38.061| 39.133| 33.428| 37.837| 39.652|   5960| 117749| 311818|   435564|         263794   |         184232   |
| 19.0/(FRExt)| 04/18 | 13:31 |                                 263.yuv|  263 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.030| 38.061| 39.133| 33.428| 37.837| 39.652|   5960| 117749| 311818|   435564|         230816   |         161779   |
| 19.0/(FRExt)| 04/18 | 14:02 |                                 263.yuv|  263 |  0/0  | 28 | 28 | 30 | 176x144 |   16  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 36.383| 39.267| 40.671| 33.479| 37.942| 39.759|  71861|  58273| 310901|   441072|         236626   |         163950   |
| 19.0/(FRExt)| 04/18 | 14:09 |                                 263.yuv|  263 |  0/0  | 28 | 28 | 30 | 176x144 |   16  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 36.383| 39.267| 40.671| 33.479| 37.942| 39.759|  71861|  58273| 310901|   441072|         289346   |         203201   |
| 19.0/(FRExt)| 04/18 | 14:23 |                                 263.yuv|  263 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.030| 38.061| 39.133| 33.428| 37.837| 39.652|   5960| 117749| 311818|   435564|         262989   |         185466   |
| 19.0/(FRExt)| 04/18 | 14:29 |                                 263.yuv|  263 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.030| 38.061| 39.133| 33.428| 37.837| 39.652|   5960| 117749| 311818|   435564|         249099   |         174723   |
| 19.0/(FRExt)| 04/18 | 14:40 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          73473   |          49860   |
| 19.0/(FRExt)| 04/18 | 14:46 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          53466   |          32562   |
| 19.0/(FRExt)| 04/18 | 15:10 |                              longer.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 39.177| 41.248| 42.182| 38.888| 41.106| 41.939|   1790|  25466|      0|    27288|         150570   |          98374   |
| 19.0/(FRExt)| 04/18 | 16:12 |                              longer.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 39.177| 41.248| 42.182| 38.888| 41.106| 41.939|   1790|  25466|      0|    27288|         146819   |          95995   |
| 19.0/(FRExt)| 04/18 | 16:16 |                              longer.yuv|  300 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 39.177| 41.248| 42.182| 38.888| 41.106| 41.939|   1790|  25466|      0|    27288|         143913   |          94031   |
| 19.0/(FRExt)| 04/18 | 16:19 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          52092   |          31881   |
| 19.0/(FRExt)| 04/18 | 16:28 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          58876   |          36156   |
| 19.0/(FRExt)| 04/18 | 16:54 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          49434   |          30116   |
| 19.0/(FRExt)| 04/18 | 16:56 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  7 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.830| 40.551| 40.555| 33.191| 39.914| 40.992|  15457| 138316| 270760|   424654|          77145   |          52615   |
| 19.0/(FRExt)| 04/18 | 17:00 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          54268   |          33370   |
| 19.0/(FRExt)| 04/18 | 17:08 |                                 263.yuv|  263 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 34.694| 38.042| 39.099| 35.745| 38.949| 40.267|   5766| 620296|      0|   626099|         205633   |         138004   |
| 19.0/(FRExt)| 04/18 | 17:21 |                             longest.yuv|  403 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 38.351| 40.352| 41.399|   2901| 195615|      0|   198540|         224629   |         144779   |
| 19.0/(FRExt)| 04/18 | 20:11 |                             longest.yuv|  403 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 38.351| 40.352| 41.399|   2901| 195615|      0|   198540|         226305   |         146310   |
| 19.0/(FRExt)| 04/18 | 21:15 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          54632   |          33437   |
| 19.0/(FRExt)| 04/18 | 21:19 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          63447   |          39384   |
| 19.0/(FRExt)| 04/18 | 21:23 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          63801   |          39544   |
| 19.0/(FRExt)| 04/18 | 21:28 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          64418   |          39866   |
| 19.0/(FRExt)| 04/18 | 21:31 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          61004   |          37660   |
| 19.0/(FRExt)| 04/18 | 21:36 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          61648   |          38251   |
| 19.0/(FRExt)| 04/18 | 21:41 |                                dudu.yuv|   79 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 35.465| 40.545| 40.574| 35.566| 40.362| 41.583|  14798| 553309|      0|   568229|          62723   |          38720   |
| 19.0/(FRExt)| 04/18 | 21:46 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    0  |  0 | EPZS |  022 |  32 |  5  | 30.00| CABAC|   1  |   OFF   |  1  | 37.372| 41.482| 43.239| 37.168| 41.325| 42.997| 205840| 118560|      0|   327600|           1054   |            392   |
